"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"39" -1.34717077720384 -3.60880385089449 304.620055295527 93.636019565165 205.24274090305 303.148269033991 99.7188801690936 203.241654071026
"40" -0.837811404521882 -2.88319425396987 105.182199226692 208.02994240541 307.7114893822 109.694994818419 194.217274463736 305.588052575476
"41" -1.29512015119205 -2.89592046561271 199.443788453937 298.428155812435 95.8171812677756 205.451050866395 296.042120228522 93.4320890763775
"42" -1.05331303946197 -2.6403374399314 299.627308957279 98.5325862374157 198.821018389426 296.855597249232 100.057905921713 194.23835917376
"43" -0.771634880557263 -2.75834904061741 95.8296447154135 199.508107854053 301.091454052366 94.4149209558964 203.552042949013 295.8781822538
"44" -1.85518305607658 -3.16642517693765 209.909538524225 291.17275995668 99.2337046656758 201.655841073953 297.935628625564 92.5284778093919
"45" -1.1167571105267 -3.21263011517688 296.076364587061 107.300959662534 202.50268433243 298.500315840356 102.792547331192 193.134838752449
"46" -1.16644212111276 -3.22327231874565 106.252227551304 192.131464388222 291.240320699289 95.7341150660068 192.06301163882 304.340518112294
"47" -1.87743265334232 -2.58081361628552 202.212805827148 304.434445430525 108.354871291667 201.720141260885 302.683215634897 92.791842748411
"48" -1.33699989298181 -3.01050238393371 306.086178068072 93.457406712696 203.14556369558 295.053546763957 96.5787094831467 194.967550346628
"49" -1.0474151536679 -3.54479657742158 99.9354401836172 200.474808383733 302.019988074899 106.07121296227 200.344679704867 309.191758325323
"50" -0.819016642678906 -2.32684524255907 190.39041236043 299.507197448984 92.8666915139183 199.095677314326 308.076047790237 105.158125860617
"51" -0.882650771031278 2.48766114478376 305.868463199586 102.208207421936 197.365079368465 294.06537164934 90.1477172970772 194.194325353019
"52" -1.10502448205635 3.55041290222351 93.0331014702097 193.866035803221 307.740827063099 105.982531593181 200.915129287168 297.996081975289
"53" -1.5972612648193 3.49649141127525 208.72958234977 301.679730378091 102.935305088758 201.860858006403 295.483994567767 99.1394118452445
"54" -1.1442198585513 2.67405232868955 293.263464537449 98.6519806552678 198.883159640245 292.719630342908 99.2538678925484 202.204601778649
"55" -0.840370451254501 2.4426907957124 101.734455847181 191.573480758816 295.322147328407 92.2038959199563 204.624168872833 296.799608557485
"56" -0.0742549129406286 2.70821163483927 200.220419974066 309.940827209502 102.531002708711 190.447270302102 305.512855341658 104.81432066299
"57" -0.857616694545433 2.88676578337802 305.052769263275 98.495398578234 199.615510022268 297.809915621765 99.3423622800037 204.324987633154
"58" -1.30739123772992 2.88741380500061 101.341907186434 201.647202530876 309.607555889525 96.2878881441429 205.122997728176 302.076034303755
"59" -1.83411190585764 2.94476607451707 204.310543341562 293.049723817967 97.7079866407439 191.246693623252 295.078175659291 105.486670495011
"60" -0.859160524196776 2.89055988537333 291.712901676074 100.087237702683 208.797366973013 307.928756591864 101.454870072193 198.159372126684
"61" -0.703312678836919 3.22056359648622 92.8334849560633 191.48348370567 305.214293650351 103.373720422387 192.593378489837 306.300493208691
"62" -0.65920186968748 3.03188589042891 194.063380947337 308.003494064324 105.816558580846 190.242208507843 292.896220763214 102.131029251032
"63" -1.04425181952921 2.92471923222131 302.97113454435 105.835566320457 204.879770763218 302.174879121594 102.17258434277 196.260818890296
"64" -1.243428940118 2.85473485393517 105.34640243277 193.543706461787 296.02009896189 90.5865651974455 208.099649548531 302.466611019336
"65" -1.68996786960581 2.89545415330266 205.372383487411 302.013576333411 103.281292039901 207.988144033588 293.646231261082 105.52714518737
"66" -1.29899071749861 2.51009199683731 296.449186070822 91.5856877388433 196.255317004398 296.604823856615 95.881994725205 192.305809720419
"67" -0.789572579564237 3.25118135136819 98.9459864702076 206.148078916594 305.722027234733 99.7641158755869 205.399876344018 296.056626024656
"68" -1.71012765489534 3.61314150211768 200.999702322297 303.978930595331 92.8675813181326 191.782554532401 291.552677024156 100.622039581649
"69" -1.50897824563895 3.42707892895343 302.243163292296 92.4920824216679 202.802478666417 300.408668350428 97.6998862111941 205.340616726317
"70" -1.42414900070914 2.86056024576223 92.4652260076255 200.15060972888 301.269182162359 105.554357343353 205.783670167439 298.36465510074
"71" -0.795269666278626 3.13609316102077 194.867691099644 291.48299342487 109.156011873856 204.314117026515 307.817579801194 106.427067173645
"72" -0.621804510934009 3.12473243404749 291.555769015104 108.245978089981 195.427709412761 309.33446360752 101.450362522155 202.546117221937
"73" -0.902805543178628 3.68147994859937 96.1008931044489 203.81946742069 304.154626782984 103.368705217727 201.38097949326 294.839609488845
"74" -0.891156779833153 2.75447682873953 195.857333345339 309.200206566602 105.181318563409 205.484078526497 300.823363820091 105.402554888278
"75" -0.986607343696899 1.97701895545914 305.306507013738 94.5599857950583 190.165231614374 301.745351990685 97.851175237447 207.114822743461
"76" -0.823913829426282 2.72886140096865 109.015614287928 204.606191292405 298.885685866699 107.580389268696 208.782603498548 308.964779013768
"77" -0.929003156675231 2.61254169721454 203.780756080523 307.10651000496 102.790304943919 191.318707726896 293.622591365129 93.0561748333275
"78" -0.860263933148257 3.24738467218255 306.220733802766 106.961533529684 205.794420735911 294.271547873504 90.4455293528736 195.533568286337
"79" -0.653962440202853 3.30274436814114 108.456827453338 195.192735670134 298.768524494953 99.2734077153727 193.724683225155 304.140704963356
"80" -1.25675400425768 2.92106979958675 204.849407509901 302.645555613562 98.1540818791837 194.970951806754 300.697615835816 101.060138582252
"81" -1.43103529274934 3.14608811520481 303.314589317888 99.9385356996208 204.026591531001 291.554341297597 109.689821335487 207.517750686966
"82" -0.758374221521027 3.17902443693969 106.559615391307 199.84878001269 292.882180120796 101.347790523432 197.049701670185 296.329822796397
"83" -0.998605038747261 2.98236973928984 195.515666604042 290.68237610627 102.139234864153 205.981245478615 305.706882704981 105.001621199772
"84" -0.87290940809569 2.82939889240316 302.345152567141 96.2791980523616 202.631293954328 309.471822273917 103.223275141791 194.363663694821
"85" -0.722685512943941 2.4975707274337 101.653076619841 193.215107163414 303.362607518211 103.720537293702 195.191639112309 297.298861392774
"86" -1.01403279707098 3.70249083542268 207.225614446215 307.168447449803 96.7405702127144 197.462730808184 304.586689230055 94.5976392040029
"87" -0.941145853525985 3.24785426459824 291.229896745645 93.9303987519816 194.729759553447 298.714224630967 107.433724608272 192.011431660503
"88" -0.905872725212893 3.23686968111633 90.457330904901 201.044987272471 308.957944354042 108.727314495482 194.296424840577 301.284530619159
"89" -0.955043143210683 2.93940495808845 205.191934290342 292.432560869493 97.7026417804882 193.119835378602 305.852029472589 109.454975258559
"90" -0.427282186195082 3.07377692552409 295.772055457346 101.367760212161 195.079392297193 307.474726308137 100.361217404716 197.50229595229
"91" -1.14208970540191 2.8379252780235 101.629561888985 197.615928431042 301.275541358627 92.9031949583441 199.090881450102 292.844589091837
"92" -0.262177137602693 3.39994506166864 209.54696545843 300.97715836484 96.2899312702939 202.892483295873 309.568493124098 90.8193509140983
"93" -1.066124479042 2.53629844710689 307.53106452059 104.501086743549 191.524458220229 300.745949959382 101.113499244675 193.342709243298
"94" -1.63776471995096 3.24917751522417 100.359112313017 206.00805121474 309.304958726279 102.023988864385 192.788755195215 304.866113988683
"95" -1.14270246799892 3.00419817733846 204.670047489926 306.066855550744 94.5959770167246 199.935579677112 309.846739782952 95.1414763601497
"96" -1.07180414010601 3.15386251514927 293.701549670659 96.5139673138037 198.76724508591 294.973288560286 102.780722081661 209.686418301426
"97" -1.01108262558549 2.6054086370317 102.793945628218 197.051759730093 294.789136848412 97.5230821082368 196.942867930047 293.894948000088
"98" -0.944598604351413 2.67687479669931 198.26279586181 309.74550110288 94.8975556157529 203.206222108565 301.371264192276 100.085452357307
"99" -1.30841263832937 3.33569548732059 306.721588009968 90.9264809265733 193.067691205069 309.542579352856 107.099907412194 200.504030855373
"100" -0.824929385959629 3.24291571024838 99.1355348099023 204.195119710639 309.131361087784 108.998495228589 195.617364398204 295.970922145061
"101" 0.7278470618356 -0.043228767685655 205.843664365821 306.696515930817 104.631705088541 191.285497276112 304.191993917339 93.9749106019735
"102" -0.0386805975091207 0.0608229900484546 290.374483307824 105.159910423681 200.811797450297 307.836288716644 106.588256745599 206.235924363136
"103" 0.456615094808771 -0.0760635878234948 95.3896969929338 206.397627228871 303.640511394478 101.92304934375 199.460116936825 300.268195210956
"104" -0.125722971158994 -0.0701436419318157 201.953177247196 293.272829633206 104.532763659954 207.866609031335 302.765272022225 92.298148740083
"105" -0.141693286542291 -0.341860091270584 295.878304219805 99.2452873243019 198.419269048609 307.747057648376 93.8041182328016 195.02300424967
"106" 0.472357386826028 -0.547458499345224 98.096482665278 196.70494243037 294.49960091617 96.5868829004467 199.505041954108 307.354426789097
"107" 0.189326098964024 0.112312714604287 193.3702238556 291.111002485268 104.538041343912 203.898305017501 299.68703252729 108.337094262242
"108" -0.266939943794211 0.396309954972342 291.01443592459 104.089794824831 198.42588477768 305.676735346206 99.5051190210506 207.117671417072
"109" 0.189530572081883 0.254653164091311 105.735424561426 204.671515501104 292.105052443221 92.9086776915938 197.555539691821 292.814050177112
"110" -0.439536821342243 0.499041942336941 206.725860200822 299.191644135863 102.018835609779 198.600848065689 295.62376211863 102.266805521213
"111" -0.0267809597042787 0.0655164114099031 307.867057155818 92.4192945100367 193.646149169654 307.84700368531 107.430139081553 199.257555115037
"112" 0.193647191891737 -0.0640427452244393 92.2856422932819 199.599331244826 309.548157262616 90.515196043998 193.719065915793 301.720181633718
"113" -0.0552464620608278 -0.188814073407682 197.482454790734 292.215787069872 107.514653857797 195.257802610286 304.828072092496 106.378964073956
"114" 0.232199930369103 0.0605633649315697 293.291787658818 103.650061651133 197.684361054562 295.135971265845 96.0937532829121 204.19426260516
"115" 0.570440810999434 -0.146932902044342 90.6375918723643 194.83437595889 306.027788678184 106.026580906473 197.618463924155 301.697400538251
"116" 0.357105124107335 -0.266757971253541 204.996336214244 305.429936917499 108.310614973307 192.520530549809 307.940829051659 98.5829836782068
"117" 0.405359950920823 -0.336496791468855 308.239049687982 106.378206051886 190.740521294065 300.449971901253 97.1294073481113 193.627901794389
"118" 0.180572241792402 0.50797578427121 106.600613454357 197.751961387694 298.442930830643 98.5013369796798 201.319221877493 299.477574485354
"119" -0.0530116816809484 -0.332300120612779 206.820692094043 295.550765036605 107.737944740802 204.370614713989 296.824306510389 105.388340242207
"120" -0.58282918245662 0.382693140466343 304.836776317097 107.280768468045 203.802204797976 307.690138998441 105.007664607838 196.893915897235
"121" -0.249685964649876 -0.515357201528871 100.88532186579 206.012458214536 293.303564055823 92.286372622475 194.761727922596 298.343250369653
"122" 0.0359058524813849 -0.609014756277307 208.042186396196 290.05392847117 90.371105754748 206.367307184264 295.873829103075 95.9358213841915
"123" 0.0375969417458695 0.0343339596166113 309.894439550117 109.890001406893 195.467720008455 296.972193033434 91.4842703379691 197.998253321275
"124" 0.453007263687006 -0.120418000564355 108.863531383686 206.419399804436 307.587237753905 93.8343210658059 202.433696193621 293.711202056147
"125" -0.1742581533118 0.0741504962586483 197.190801436082 303.705545468256 93.4788069315255 193.251191186719 300.369644891471 99.6963021624833
"126" -0.331517830912744 -0.79126376644907 298.12846521847 95.4972044238821 194.879953255877 295.867263330147 103.285939106718 195.805884720758
"127" 0.0360919651979876 -0.0435519923817958 106.813054718077 193.877993812785 290.966200954281 99.158922592178 199.059297377244 299.400620707311
"128" -0.0986561061122157 0.129727159501146 208.415236426517 304.074071859941 101.940152142197 204.549572886899 294.622882953845 104.086163998581
"129" 0.0182311126554933 0.474614698992917 306.426293053664 104.003182221204 204.274945133366 298.958172802813 107.554524419829 195.515094962902
"130" 0.36274796424648 0.159585231110954 91.1403135210276 195.142915500328 307.703162105754 95.0059938151389 199.627597955987 293.350708330981
"131" 0.21862192662889 0.190268957660279 206.423086803406 302.029511532746 108.27951723244 202.461002189666 309.180672187358 97.9942948045209
"132" -0.390812053479915 -0.101728278236842 296.642995253205 108.45565198455 206.545413094573 300.828964170069 107.237857282162 209.734055325389
"133" -0.0463412725816542 0.184970341984177 104.850095678121 201.928896331228 295.220715212636 105.344023234211 198.650542837568 305.817968258634
"134" -0.0795445325457421 0.625121631857076 203.944967174903 290.653553046286 98.372421558015 200.917099257931 298.889362593181 98.9253908582032
"135" 0.23022863230287 -0.0788863243465389 303.397175180726 105.953631256707 203.9304592181 304.096677242778 95.1848147762939 206.32399411872
"136" 0.163698687745437 0.0979267876196128 106.48390238639 206.952801076695 298.389549474232 97.3296751175076 196.020023678429 293.235088963993
"137" 0.267968483358217 0.290545860249234 208.30860755872 293.197192405351 104.291459987871 199.039394641295 290.995819955133 91.9966181833297
"138" 0.207867347797488 -0.00700221935184098 301.471238406375 99.1367234941572 204.817540100776 302.237228183076 96.9254254456609 193.709714789875
"139" 0.357592876631896 0.320295852294676 91.6496791411191 202.907265080139 296.96550375782 102.670296691358 200.318885003217 300.124406185932
"140" -0.0344888357022574 -0.273130827705893 196.683942382224 302.406364181079 104.32005725801 190.848101004958 298.952983785421 98.037868575193
"141" -0.0788729768983878 -0.222479590827682 306.024908283725 99.6920190611854 198.706039497629 307.862998298369 100.098808216862 203.932144879363
"142" 0.512772002990397 -0.597301505719552 102.60723574087 200.762722273357 302.842813259922 93.3146047173068 190.771639309824 296.483870302327
"143" -0.200147172405913 -0.127720921863356 192.153453379869 309.986770898104 106.180163519457 204.087892081589 292.614365043119 102.022831570357
"144" -0.216375317267563 -0.499791812268523 298.903864356689 105.262478338555 197.903620740399 302.66284072306 104.18263245374 193.88156815432
"145" 0.659698449796382 0.0434016345190383 91.6839023726061 204.299753326923 295.523141562007 93.9049812452868 194.632202410139 293.929880005307
"146" 0.80715260812848 -0.0324608105246356 192.755334894173 302.212126096711 93.314682552591 203.26222628355 297.834657719359 90.7504995260388
"147" 0.0850416586277225 0.0531924424572661 290.830707349814 106.661423319019 208.70290086139 292.747115860693 105.674609183334 190.632887305692
"148" -0.477452948687863 -0.0574312828703124 94.2498049512506 195.351393809542 301.590899699368 108.227467141114 209.117581197061 304.422375028953
"149" -0.0583172073084044 0.36847862638954 192.646494875662 295.000309091993 105.458802664652 197.307286649011 293.129941616207 99.4179605972022
"150" 0.0218070233372749 0.000314802131529075 307.261075940914 93.0379904573783 207.293940689415 292.789779114537 99.4933290081099 192.937296344899
"151" 2.53771751273414 5.55159206767476 104.113070936874 205.587302925996 306.347209699452 93.0373392440379 205.756405754946 291.161102480255
"152" 2.95121049989993 5.9395141074859 191.55506328214 300.481028435752 92.7007385948673 201.706057866104 301.95503260009 104.637274960987
"153" 2.70625346927438 4.83307727915706 305.968290679157 101.478379643522 206.22881249059 300.49516542349 100.95037186984 203.986368915066
"154" 3.35241463607649 5.38042706159804 99.6786673786119 191.250497163273 292.05055215396 106.526497718878 193.78313629888 304.088039523922
"155" 2.80062922321861 4.99228222652898 209.574176263995 307.740698335692 93.3710236381739 206.88395657111 294.176777601242 105.791153265163
"156" 2.86794264094187 5.16021178226872 302.368127456866 98.6536256317049 199.303371738642 306.829050458036 98.6232996126637 199.927768507041
"157" 2.52899428812123 5.50215480872288 100.170198930427 190.658638221212 297.907987628132 107.217115475796 205.216968627647 290.369901899248
"158" 2.47634598473069 5.77589902371534 205.142414141446 292.51239426434 100.074717430398 199.415570073761 294.07403615769 94.2870693095028
"159" 3.51716498451439 3.59762980380817 302.04436218366 106.499706530012 208.116358541884 291.538335564546 94.4217518856749 206.204976313747
"160" 2.7533316985697 5.35098091905844 92.6895170193166 200.684508723207 300.543195260689 105.944563299417 194.35591942165 297.232058551162
"161" 2.30027778828039 4.8664575444992 200.647187326103 292.91397694964 101.164896273986 200.05546703469 299.854890536517 99.5024756807834
"162" 2.81885484295901 4.84686360805816 294.369552652352 104.905740665272 203.881215155125 301.608668621629 91.768238581717 205.41438519489
"163" 2.28970627559724 5.58596969478613 94.3754217773676 203.900955235586 309.463089313358 95.6450515706092 193.031011191197 292.36897950992
"164" 2.7173317300001 4.69599367114678 197.419871478342 309.876465774141 92.4622769281268 199.961463017389 300.368525469676 106.946155559272
"165" 2.65919140373004 4.57545415111661 309.527505966835 101.927622752264 200.008406210691 300.470991446637 102.230406450108 198.872843571007
"166" 3.13033293124502 4.91511922733495 98.9963511750102 209.410374104045 301.103593199514 90.4172379290685 209.091302677989 305.205349191092
"167" 2.64238717856704 5.39502538539272 191.557659730315 301.878333529457 96.3477263320237 198.914195667021 307.273727790453 95.0903823319823
"168" 2.76029951796437 5.14387467913975 306.57489257399 102.234092778526 196.147054890171 308.103648908436 100.25934075471 191.336931386031
"169" 2.8727107272722 5.01500880576207 95.6623916374519 193.301389869303 295.952134360559 109.888697629794 190.565712442622 299.146418496966
"170" 2.53196830721329 5.29789506341802 208.832180793397 301.686541442759 106.32410150487 203.267970918678 299.502740614116 96.8842539703473
"171" 2.32206558824474 5.54129155872131 292.724434453994 90.5831688363105 209.169011847116 308.501994200051 108.705797242001 207.811578526162
"172" 2.78356384161895 4.93404298995913 90.9699229383841 201.050980906002 300.600120415911 109.016011124477 199.10553636495 300.591882122681
"173" 3.65403385525622 4.74274629054317 198.132416615263 299.624550929293 98.6172557156533 190.392679893412 291.730891312473 93.7492312211543
"174" 2.96062654180047 4.7976734215824 301.714703529142 108.232310307212 208.637807769701 299.940187744796 93.3468931214884 203.768474613316
"175" 3.51244902771213 4.58593136812615 92.2335036052391 204.224990382791 298.473799400963 96.0642081219703 209.239996690303 290.068631395698
"176" 3.27066294069118 5.07292159986709 192.296885098331 293.584617222659 101.771439039148 206.331787495874 303.013190622441 94.7511400748044
"177" 3.00240156548474 5.02110091278363 305.856939898804 100.120301330462 206.101945484988 306.338627533987 95.1300850184634 203.834525360726
"178" 2.54607853594355 5.8886551599079 94.787023938261 207.752851415426 296.918730549514 105.540784318 208.059642058797 308.220288655721
"179" 2.85574857374524 5.10069391432061 200.122619858012 290.971808950417 92.1768543682992 198.272563084029 293.075406770222 94.1950810188428
"180" 3.237925718954 5.51403837040124 305.946170692332 106.990980068222 209.160576653667 299.199169292115 98.6312511377037 196.537022441626
"181" 2.99847192403629 5.32577250854502 106.050801365636 200.790678495541 305.778510570526 102.014269195497 208.702827198431 293.55071910657
"182" 2.79812520615268 5.08624861844875 190.15785284806 290.302628916688 90.2069668937474 208.02677499596 304.965540310368 93.5108007770032
"183" 3.20389495203497 5.47551957873453 304.176273797639 91.3331679487601 196.332935239188 303.18755955901 93.5434301942587 198.897343478166
"184" 2.6468885508151 4.42389215129545 97.3136292258278 196.315310574137 292.274525887333 109.216417311691 204.43555414211 292.98709037248
"185" 3.70530464294233 5.16172056702926 208.499026964419 299.073214130476 109.922008048743 209.874932137318 301.715174522251 90.0540979020298
"186" 3.07076894369879 5.29329531798196 300.426451917738 98.466622363776 196.544206435792 305.694735301659 98.3749173255637 197.399761527777
"187" 2.7842728677611 4.38949371574635 107.68780855462 203.37931515649 306.457985239103 99.5339495688677 198.220383129083 301.920135780238
"188" 2.9192179137604 5.04895284604156 202.611225312576 298.928813762031 107.063899268396 203.749634390697 303.333579236642 98.8837267784402
"189" 2.94559794140283 5.44189920564524 295.78957518097 93.9011356420815 202.961733532138 297.850265861489 94.0443103900179 196.446834127419
"190" 3.67938118622748 5.51469343818756 108.324544918723 193.585479613394 302.055365252309 109.127966240048 204.910756037571 293.546765260398
"191" 2.83034387811212 5.12890286582988 198.197250817902 291.524176700041 104.263194361702 196.13591380883 301.164226103574 92.347772452049
"192" 2.39436731527061 5.1696865932352 295.002233074047 108.574910792522 207.733731879853 296.034011235461 94.786934168078 190.451701334678
"193" 3.22563648709907 4.58497716073591 107.992283417843 195.461163627915 308.834582432173 90.7758031366393 201.038234638982 295.644786348566
"194" 3.35210453592125 4.96478773294069 204.81930162292 303.378872736357 92.3860267410055 204.598875511438 298.514564610086 98.2833577459678
"195" 3.03625087974511 5.028458466583 290.384672419168 93.9316603634506 202.335248282179 295.706912870519 97.1792913461104 193.453133385628
"196" 3.38716455424539 4.77815468361633 107.061844919808 204.515858185478 306.298637036234 105.15749104321 199.092942373827 306.982362279668
"197" 2.15775794197727 4.33341096860608 193.504602070898 290.148075516336 105.823554019444 194.354427214712 304.184445664287 107.543028178625
"198" 3.36701881341988 5.60719081586356 296.56186111737 104.276002617553 199.461756367236 303.218948855065 93.6007949756458 208.586817635223
"199" 3.55718569000557 5.59933294015403 94.7741863224655 207.565192962065 303.937962707132 100.374134085141 190.027475473471 309.663402289152
"200" 3.09766552027548 5.37555013828042 204.490452082828 299.555658730678 103.428973820992 201.774146789685 290.522303059697 92.9527142737061
"201" 7.18312540227504 7.24005863190065 309.353736666963 96.5768074430525 207.721324772574 295.1134481607 99.2337004700676 196.109233787283
"202" 6.51590850252461 7.44131625991747 94.6155086997896 203.845331338234 308.172906306572 101.006898875348 208.241176912561 293.004975104704
"203" 6.97545145038383 7.27128594774398 190.159806217998 294.919098094106 90.7945827580988 195.124782701023 303.654267545789 102.859290074557
"204" 6.65668871155511 7.17500555703181 294.952276446857 102.536315536126 209.967758753337 307.923485939391 100.093365893699 199.401431437582
"205" 6.75262479184145 6.87360765839912 96.9356462918222 199.649253059179 302.829813975841 98.0385037977248 204.661312638782 309.543736735359
"206" 7.20999116142588 7.47535696896195 193.132013818249 293.892148565501 108.860235121101 197.757348753512 301.027711895294 104.247493031435
"207" 6.7535428478446 7.74246563834477 302.973266458139 100.081922621466 205.661947350018 292.194916428998 97.3821906372905 204.407343207859
"208" 7.12698543133522 6.91776475383447 105.358669371344 195.451139593497 302.782292324118 91.6364736296237 206.088002608158 291.241316194646
"209" 6.91940679960498 7.50408531348968 196.762179937214 308.067835536785 91.3751752162352 208.377483077347 304.544425155036 98.1360441586003
"210" 6.85269229731755 6.9229922848413 300.308176269755 92.7572872163728 202.688700640574 305.804987042211 104.199699168094 200.319791613147
"211" 7.0151173919612 6.75914113003118 99.36490571592 196.067272294313 300.158089851029 105.200222870335 202.522435695864 301.848886981606
"212" 6.9760779101893 6.36610122700822 194.989018938504 290.403096303344 101.418423047289 194.610599973239 296.8604770815 101.163869765587
"213" 6.98391869676697 7.42998060475164 302.869704808109 91.8705168692395 207.102110027336 303.886569617316 91.9555933121592 207.200005762279
"214" 6.88985391000629 7.08026299946863 108.643311168998 209.872247888707 304.211374730803 103.382302927785 203.638406675309 308.823141688481
"215" 5.97291015619116 6.80487947032947 198.365043960512 292.231471720152 107.33601434622 196.101741185412 296.924913041294 104.557366096415
"216" 7.19766165336224 7.33114514179323 298.811417622492 101.319243744947 205.647273431532 294.686943478882 109.310013186187 191.619864185341
"217" 7.05869716907903 7.04956772709736 97.1262237429619 201.824799254537 290.807579006068 105.446942695417 201.35134154465 309.782947353087
"218" 6.98660324942477 6.54437416912669 207.452932680026 305.779508794658 92.5356766302139 203.401914220303 294.204543437809 90.1634936546907
"219" 6.46031464994501 6.52717910260233 307.585418391973 102.965221013874 201.960875974037 302.361403210089 109.893893254921 191.782572469674
